Data from backuniphase1103p11777_USB4C031521__0__12-12-07-080.txt Node

Date: Wed May 06 12:12:07 CEST 2026
User: FIDOPA_3
Spectrometer: USB4C03152
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 1.000000E-5
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
445.929	-27.98891
446.14	-27.98891
446.351	-27.98891
446.562	-21.845
446.773	19.11437
446.984	2.73062
447.194	8.87453
447.405	-23.89297
447.616	-54.6125
447.827	12.97047
448.038	-7.50922
448.249	37.54609
448.459	-11.60516
448.67	8.87453
448.881	4.77859
449.092	51.88187
449.303	-30.03688
449.513	-17.74906
449.724	-1.36531
449.935	21.16234
450.146	8.87453
450.356	41.64203
450.567	-3.41328
450.778	-25.94094
450.988	8.87453
451.199	-66.90031
451.41	-38.22875
451.62	94.88922
451.831	-52.56453
452.042	-81.23609
452.252	21.16234
452.463	-21.845
452.674	49.83391
452.884	-3.41328
453.095	-21.845
453.305	-21.845
453.516	-58.70844
453.727	-58.70844
453.937	51.88187
454.148	15.01844
454.358	-13.65313
454.569	74.40953
454.779	19.11437
454.99	33.45016
455.2	0.68266
455.411	45.73797
455.621	-23.89297
455.832	6.82656
456.042	-15.70109
456.253	0.68266
456.463	60.07375
456.674	45.73797
456.884	10.9225
457.095	-79.18813
457.305	19.11437
457.515	-77.14016
457.726	0.68266
457.936	0.68266
458.147	-50.51656
458.357	-85.33203
458.567	10.9225
458.778	8.87453
458.988	2.73062
459.198	35.49812
459.409	6.82656
459.619	-40.27672
459.829	-5.46125
460.039	68.26562
460.25	12.97047
460.46	27.30625
460.67	80.55344
460.881	19.11437
461.091	23.21031
461.301	19.11437
461.511	-11.60516
461.721	-38.22875
461.932	-17.74906
462.142	23.21031
462.352	29.35422
462.562	-15.70109
462.772	8.87453
462.983	12.97047
463.193	-30.03688
463.403	-30.03688
463.613	27.30625
463.823	-21.845
464.033	-1.36531
464.243	-42.32469
464.453	-66.90031
464.664	-60.75641
464.874	19.11437
465.084	-7.50922
465.294	53.92984
465.504	37.54609
465.714	-23.89297
465.924	0.68266
466.134	39.59406
466.344	39.59406
466.554	35.49812
466.764	39.59406
466.974	-44.37266
467.184	-66.90031
467.394	-73.04422
467.604	-38.22875
467.814	-68.94828
468.024	-13.65313
468.233	-15.70109
468.443	-62.80438
468.653	2.73062
468.863	35.49812
469.073	68.26562
469.283	-42.32469
469.493	-7.50922
469.703	25.25828
469.912	2.73062
470.122	29.35422
470.332	45.73797
470.542	-50.51656
470.752	-21.845
470.962	-27.98891
471.171	-66.90031
471.381	-36.18078
471.591	-46.42063
471.801	41.64203
472.01	23.21031
472.22	27.30625
472.43	-3.41328
472.64	10.9225
472.849	-7.50922
473.059	-11.60516
473.269	-27.98891
473.478	58.02578
473.688	-9.55719
473.898	-9.55719
474.107	-9.55719
474.317	-3.41328
474.527	92.84125
474.736	6.82656
474.946	-11.60516
475.155	29.35422
475.365	-11.60516
475.575	-44.37266
475.784	-11.60516
475.994	-36.18078
476.203	60.07375
476.413	21.16234
476.622	17.06641
476.832	-23.89297
477.041	25.25828
477.251	25.25828
477.46	72.36156
477.67	-34.13281
477.879	-19.79703
478.089	-1.36531
478.298	39.59406
478.508	-64.85234
478.717	-7.50922
478.927	12.97047
479.136	4.77859
479.345	-25.94094
479.555	107.17703
479.764	-19.79703
479.974	-17.74906
480.183	62.12172
480.392	86.69734
480.602	-1.36531
480.811	2.73062
481.02	-23.89297
481.23	2.73062
481.439	17.06641
481.648	10.9225
481.858	2.73062
482.067	-17.74906
482.276	47.78594
482.485	74.40953
482.695	-64.85234
482.904	-9.55719
483.113	-56.66047
483.322	74.40953
483.532	-23.89297
483.741	25.25828
483.95	-23.89297
484.159	2.73062
484.368	6.82656
484.577	-30.03688
484.787	-19.79703
484.996	-48.46859
485.205	-42.32469
485.414	-87.38
485.623	-60.75641
485.832	-25.94094
486.041	12.97047
486.25	55.97781
486.459	-5.46125
486.669	43.69
486.878	-66.90031
487.087	-15.70109
487.296	-68.94828
487.505	-15.70109
487.714	-30.03688
487.923	17.06641
488.132	-60.75641
488.341	-7.50922
488.55	23.21031
488.759	-5.46125
488.968	-44.37266
489.177	10.9225
489.385	-23.89297
489.594	-9.55719
489.803	-25.94094
490.012	4.77859
490.221	51.88187
490.43	0.68266
490.639	10.9225
490.848	-68.94828
491.057	-38.22875
491.265	31.40219
491.474	10.9225
491.683	55.97781
491.892	0.68266
492.101	31.40219
