Data from uniphase1023p_USB4C031521__0__12-07-47-856.txt Node

Date: Wed May 06 12:07:47 CEST 2026
User: FIDOPA_3
Spectrometer: USB4C03152
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 1.000000E-5
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
445.929	29.18355
446.14	29.18355
446.351	29.18355
446.562	-38.39941
446.773	-44.54332
446.984	39.4234
447.194	-69.11895
447.405	39.4234
447.616	-28.15957
447.827	43.51934
448.038	53.75918
448.249	-50.68723
448.459	41.47137
448.67	-40.44738
448.881	4.60793
449.092	18.94371
449.303	-52.7352
449.513	-124.4141
449.724	-26.1116
449.935	-48.63926
450.146	76.28684
450.356	-58.8791
450.567	-58.8791
450.778	-24.06363
450.988	-5.63191
451.199	0.51199
451.41	-62.97504
451.62	-81.40676
451.831	-54.78316
452.042	-1.53598
452.252	-7.67988
452.463	0.51199
452.674	-60.92707
452.884	-69.11895
453.095	-17.91973
453.305	-15.87176
453.516	10.75184
453.727	-36.35145
453.937	-22.01566
454.148	-79.35879
454.358	-101.88645
454.569	-30.20754
454.779	-26.1116
454.99	-79.35879
455.2	4.60793
455.411	6.6559
455.621	20.99168
455.832	-60.92707
456.042	16.89574
456.253	-34.30348
456.463	-48.63926
456.674	-24.06363
456.884	10.75184
457.095	6.6559
457.305	-9.72785
457.515	23.03965
457.726	-22.01566
457.936	-77.31082
458.147	-56.83113
458.357	-48.63926
458.567	-28.15957
458.778	-36.35145
458.988	14.84777
459.198	-19.9677
459.409	-36.35145
459.619	4.60793
459.829	-58.8791
460.039	16.89574
460.25	-75.26285
460.46	-38.39941
460.67	39.4234
460.881	-13.82379
461.091	53.75918
461.301	-116.22223
461.511	-89.59863
461.721	57.85512
461.932	-22.01566
462.142	-22.01566
462.352	-95.74254
462.562	39.4234
462.772	-32.25551
462.983	-48.63926
463.193	10.75184
463.403	-19.9677
463.613	-15.87176
463.823	-97.79051
464.033	-52.7352
464.243	-22.01566
464.453	10.75184
464.664	-85.5027
464.874	-60.92707
465.084	-15.87176
465.294	-3.58395
465.504	-1.53598
465.714	-91.6466
465.924	20.99168
466.134	-50.68723
466.344	-75.26285
466.554	-38.39941
466.764	6.6559
466.974	-30.20754
467.184	-54.78316
467.394	-44.54332
467.604	10.75184
467.814	-40.44738
468.024	-36.35145
468.233	-101.88645
468.443	20.99168
468.653	-77.31082
468.863	4.60793
469.073	-38.39941
469.283	0.51199
469.493	23.03965
469.703	-65.02301
469.912	-60.92707
470.122	18.94371
470.332	0.51199
470.542	-24.06363
470.752	-11.77582
470.962	-34.30348
471.171	-9.72785
471.381	-24.06363
471.591	6.6559
471.801	-38.39941
472.01	25.08762
472.22	-65.02301
472.43	-132.60598
472.64	-85.5027
472.849	-50.68723
473.059	-40.44738
473.269	2.55996
473.478	16.89574
473.688	4.60793
473.898	-9.72785
474.107	-11.77582
474.317	-15.87176
474.527	-11.77582
474.736	-1.53598
474.946	-30.20754
475.155	-1.53598
475.365	-15.87176
475.575	-36.35145
475.784	-38.39941
475.994	-48.63926
476.203	31.23152
476.413	-65.02301
476.622	-75.26285
476.832	2.55996
477.041	-36.35145
477.251	29.18355
477.46	39.4234
477.67	-11.77582
477.879	4.60793
478.089	-62.97504
478.298	-19.9677
478.508	35.32746
478.717	37.37543
478.927	-19.9677
479.136	-5.63191
479.345	-58.8791
479.555	-71.16691
479.764	-65.02301
479.974	-15.87176
480.183	66.04699
480.392	-19.9677
480.602	-24.06363
480.811	-60.92707
481.02	-40.44738
481.23	25.08762
481.439	-19.9677
481.648	16.89574
481.858	12.7998
482.067	-50.68723
482.276	-28.15957
482.485	-50.68723
482.695	8.70387
482.904	-122.36613
483.113	-34.30348
483.322	-48.63926
483.532	-28.15957
483.741	-34.30348
483.95	-60.92707
484.159	-58.8791
484.368	-28.15957
484.577	12.7998
484.787	-128.51004
484.996	-48.63926
485.205	-5.63191
485.414	-24.06363
485.623	8.70387
485.832	-13.82379
486.041	-15.87176
486.25	-56.83113
486.459	-58.8791
486.669	-56.83113
486.878	-22.01566
487.087	-56.83113
487.296	-7.67988
487.505	6.6559
487.714	-69.11895
487.923	-5.63191
488.132	-50.68723
488.341	-44.54332
488.55	-44.54332
488.759	12.7998
488.968	-11.77582
489.177	4.60793
489.385	35.32746
489.594	-9.72785
489.803	-24.06363
490.012	-69.11895
490.221	55.80715
490.43	-15.87176
490.639	-24.06363
490.848	-7.67988
491.057	2.55996
491.265	-32.25551
491.474	55.80715
491.683	23.03965
491.892	-28.15957
492.101	-19.9677
492.31	-56.83113
492.518	-73.21488
492.727	0.51199
492.936	51.71121
493.145	14.84777
493.353	-19.9677
493.562	-1.53598
493.771	-58.8791
493.98	25.08762
494.188	10.75184
494.397	57.85512
494.606	-60.92707
494.814	-13.82379
495.023	-54.78316
495.232	47.61527
495.44	-48.63926
495.649	-11.77582
495.858	14.84777
496.066	-36.35145
496.275	2.55996
496.483	31.23152
496.692	-30.20754
496.901	-3.58395
497.109	-34.30348
497.318	-19.9677
497.526	-44.54332
497.735	-46.59129
497.943	6.6559
498.152	25.08762
498.36	-38.39941
498.569	-97.79051
498.777	-44.54332
498.986	0.51199
499.194	4.60793
499.403	-1.53598
499.611	20.99168
499.82	6.6559
500.028	-22.01566
500.236	-34.30348
500.445	-42.49535
500.653	-54.78316
500.862	29.18355
501.07	4.60793
501.278	16.89574
501.487	-13.82379
501.695	-34.30348
501.903	-101.88645
502.112	-34.30348
502.32	-60.92707
502.528	-46.59129
502.737	-65.02301
502.945	23.03965
503.153	-38.39941
503.361	-40.44738
503.57	-40.44738
503.778	70.14293
503.986	-38.39941
504.194	45.5673
504.403	-73.21488
504.611	-48.63926
504.819	23.03965
505.027	-42.49535
505.235	-62.97504
505.443	-19.9677
505.652	-65.02301
505.86	-26.1116
506.068	8.70387
506.276	6.6559
506.484	-50.68723
506.692	-34.30348
506.9	-42.49535
507.108	-24.06363
507.316	-30.20754
507.524	12.7998
507.733	-48.63926
507.941	-3.58395
508.149	-9.72785
508.357	-93.69457
508.565	8.70387
508.773	-32.25551
508.981	-34.30348
509.189	14.84777
509.397	-32.25551
509.605	27.13559
509.812	-1.53598
510.02	45.5673
510.228	-15.87176
510.436	-5.63191
510.644	16.89574
510.852	16.89574
511.06	-40.44738
511.268	47.61527
511.476	-7.67988
511.684	-50.68723
511.891	-54.78316
512.099	4.60793
512.307	8.70387
512.515	-58.8791
512.723	-24.06363
512.93	-11.77582
513.138	-26.1116
513.346	-52.7352
513.554	-52.7352
513.761	43.51934
513.969	16.89574
514.177	29.18355
514.385	-93.69457
514.592	-38.39941
514.8	-32.25551
515.008	31.23152
515.215	14.84777
515.423	4.60793
515.631	66.04699
515.838	-22.01566
516.046	41.47137
516.254	-24.06363
516.461	-3.58395
516.669	-15.87176
516.876	-38.39941
517.084	18.94371
517.292	-81.40676
517.499	-44.54332
517.707	-69.11895
517.914	-52.7352
518.122	-24.06363
518.329	-52.7352
518.537	-54.78316
518.744	23.03965
518.952	-42.49535
519.159	-69.11895
519.367	2.55996
519.574	20.99168
519.782	-60.92707
519.989	0.51199
520.197	16.89574
